Nr wiersza;Nr zamówienia;Data zamówienia;Priorytet zamówienia;Wielkoœæ zamówienia;Rodzaj transportu;Rodzaj opakowania;Segment rynku;Nr klienta;Kategoria produktu;Podkategoria produktu;Nazwa produktu;Sprzeda¿;Cena jednostkowa;Rabat procentowy;Mar¿a podstawowa;Koszt dostawy;Zysk
20193;PL-2012-090343;2018-12-14;krytyczny;15;lotniczy standardowy;woreczek foliowy;korporacja;K00386;meble;wyposa¿enie wnêtrza;3M Hangers With Command Adhesive;201.845;12.95;0.05;0.44;5.635;66.3075
20194;PL-2012-090343;2018-12-14;krytyczny;19;lotniczy ekspresowy;ma³e pude³ko;korporacja;K00387;artyku³y biurowe;segregatory;Avery Flip-Chart Easel Binder, Black;1435.525;78.33;0.07;0.38;52.85;-260.61875
20195;PL-2012-090343;2018-12-14;krytyczny;21;lotniczy standardowy;ma³e pude³ko;korporacja;K00387;urz¹dzenia techniczne;akcesoria komputerowe;Belkin 105-Key Black Keyboard;1442.175;69.93;0.06;0.68;14;61.1625
20196;PL-2012-090343;2018-12-14;krytyczny;1;lotniczy standardowy;œrednie pude³ko;korporacja;K00387;urz¹dzenia techniczne;telefony;1726 Digital Answering Machine;67.83;73.465;0.01;0.58;16.835;-168.4375
20202;PL-2012-090718;2018-11-04;wysoki;31;lotniczy standardowy;ma³e pude³ko;korporacja;K02371;artyku³y biurowe;papier;Array® Parchment Paper, Assorted Colors;829.01;25.48;0.05;0.37;39.025;166.509
20205;PL-2012-087887;2018-09-27;niski;4;l¹dowy;kontener;korporacja;K02841;urz¹dzenia techniczne;urz¹dzenia biurowe;Panasonic KX-P1131 Dot Matrix Printer;3806.18;927.43;0.05;0.58;62.51;23.0958
20222;PL-2012-090872;2018-07-20;wysoki;5;l¹dowy;kontener;korporacja;K02864;urz¹dzenia techniczne;kopiarki i faksy;Canon PC940 Copier;8089.025;1574.965;0.04;0.38;171.5;4200.7175
20223;PL-2012-090872;2018-07-20;wysoki;4;lotniczy standardowy;woreczek foliowy;korporacja;K02865;artyku³y biurowe;papier;EcoTones® Memo Sheets;54.985;14;0.06;0.37;4.55;28.245
20242;PL-2012-086711;2018-07-22;nieokreœlony;1;lotniczy ekspresowy;ma³e pude³ko;ma³a firma;K01445;urz¹dzenia techniczne;akcesoria komputerowe;Fellowes 17-key keypad for PS/2 interface;119.595;107.555;0.01;0.75;14;-438.06
20243;PL-2012-086711;2018-07-22;nieokreœlony;7;lotniczy ekspresowy;œrednie pude³ko;ma³a firma;K01445;meble;wyposa¿enie wnêtrza;Deflect-o Glass Clear Studded Chair Mats;1482.74;217.63;0.07;0.63;37.94;1023.0906
20244;PL-2012-086711;2018-07-22;nieokreœlony;6;lotniczy ekspresowy;ma³e pude³ko;ma³a firma;K01445;artyku³y biurowe;teczki;Fellowes Staxonsteel® Drawer Files;3929.52;676.095;0.09;0.71;69.965;641.48
20245;PL-2012-090481;2018-01-31;krytyczny;9;lotniczy standardowy;woreczek foliowy;ma³a firma;K00240;artyku³y biurowe;spinacze i zszywki;Advantus Push Pins;68.705;7.63;0.09;0.44;4.83;-43.6604
20248;PL-2012-087350;2018-10-07;nieokreœlony;11;lotniczy standardowy;ma³e pude³ko;ma³a firma;K00361;urz¹dzenia techniczne;telefony;V3682;3906.98;440.965;0.08;0.59;14.7;1015.86492
20256;PL-2012-086105;2018-02-27;niski;1;lotniczy standardowy;ma³e pude³ko;korporacja;K03042;artyku³y biurowe;etykiety;Self-Adhesive Address Labels for Typewriters by Universal;23.275;25.585;0.09;0.38;1.715;-27.51
20257;PL-2012-086105;2018-02-27;niski;7;l¹dowy;wielkie pud³o;korporacja;K03043;meble;szafki;O'Sullivan Elevations Bookcase, Cherry Finish;3066.14;458.43;0.06;0.69;191.59;-2803.815
20258;PL-2012-086105;2018-02-27;niski;4;lotniczy standardowy;ma³e pude³ko;korporacja;K03043;artyku³y biurowe;papier;Xerox 1891;641.69;171.185;0.08;0.38;20.335;442.7661
20259;PL-2012-086105;2018-02-27;niski;10;lotniczy standardowy;ma³e pude³ko;korporacja;K03043;artyku³y biurowe;teczki;Fellowes Recycled Storage Drawers;3971.345;388.605;0;0.78;30.24;1774.01
20266;PL-2012-090789;2018-07-17;wysoki;15;lotniczy standardowy;ma³e pude³ko;korporacja;K01720;urz¹dzenia techniczne;telefony;V2397;6011.355;440.965;0.01;0.58;8.75;-0.294
20267;PL-2012-090789;2018-07-17;wysoki;11;lotniczy standardowy;ma³e opakowanie;korporacja;K01719;meble;wyposa¿enie wnêtrza;Aluminum Document Frame;443.94;42.77;0.09;0.55;9.975;-200.606
20271;PL-2012-090340;2018-05-10;wysoki;14;lotniczy standardowy;ma³e opakowanie;korporacja;K00387;urz¹dzenia techniczne;akcesoria komputerowe;80 Minute CD-R Spindle, 100/Pack - Staples;1932.77;138.18;0.03;0.54;6.965;1333.6113
20272;PL-2012-090340;2018-05-10;wysoki;14;lotniczy standardowy;woreczek foliowy;korporacja;K00387;artyku³y biurowe;papier;"""While you Were Out"" Message Book, One Form per Page";185.255;12.985;0.06;0.35;6.755;49.455
20289;PL-2012-089010;2018-09-03;krytyczny;5;l¹dowy;kontener;ma³a firma;K01025;meble;krzes³a;Global Leather & Oak Executive Chair, Burgundy;2874.27;528.115;0.02;0.77;210.7;-1481.2
20294;PL-2012-086315;2018-05-09;nieokreœlony;4;lotniczy standardowy;woreczek foliowy;ma³a firma;K00593;artyku³y biurowe;akcesoria piœmiennicze;Colorific® Watercolor Pencils;71.365;18.06;0.09;0.56;2.555;15.575
20295;PL-2012-086315;2018-05-09;nieokreœlony;1;lotniczy standardowy;woreczek foliowy;ma³a firma;K00593;artyku³y biurowe;no¿yczki i linijki;*Staples* vLetter Openers, 2/Pack;17.465;12.88;0.04;0.83;4.62;-10.71
20300;PL-2012-090221;2018-12-12;nieokreœlony;15;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K02926;artyku³y biurowe;segregatory;Staples® General Use 3-Ring Binders;101.745;6.58;0.05;0.37;5.215;409.584
20301;PL-2012-090221;2018-12-12;nieokreœlony;11;lotniczy standardowy;woreczek foliowy;osoba fizyczna;K02926;artyku³y biurowe;akcesoria piœmiennicze;Avery Hi-Liter® EverBold™ Pen Style Fluorescent Highlighters, 4/Pack;296.66;28.49;0.07;0.45;10.92;18.186
20306;PL-2012-089057;2018-12-24;wysoki;13;lotniczy standardowy;ma³e opakowanie;biuro w domu;K02423;meble;wyposa¿enie wnêtrza;Eldon Regeneration Recycled Desk Accessories, Smoke;83.09;6.09;0.08;0.53;14.28;-143.43
20307;PL-2012-089841;2018-07-27;niski;2;l¹dowy;kontener;korporacja;K03092;meble;krzes³a;Hon Comfortask® Task/Swivel Chairs;761.04;398.93;0.09;0.69;105;-796.285
20308;PL-2012-088126;2018-05-10;wysoki;12;l¹dowy;wielkie pud³o;biuro w domu;K00542;meble;sto³y;Hon 61000 Series Interactive Training Tables;1538.95;155.505;0.03;0.67;163.065;-3684.765
20310;PL-2012-087680;2018-04-11;niski;10;lotniczy standardowy;ma³e pude³ko;biuro w domu;K02698;artyku³y biurowe;etykiety;Self-Adhesive Address Labels for Typewriters by Universal;273.56;25.585;0.01;0.38;1.715;188.7564
20311;PL-2012-087680;2018-04-11;niski;12;lotniczy standardowy;woreczek foliowy;biuro w domu;K02698;artyku³y biurowe;papier;Riverleaf Stik-Withit® Designer Note Cubes®;403.025;35.21;0.06;0.39;7.21;278.08725
20323;PL-2012-088321;2018-09-30;œredni;3;lotniczy standardowy;ma³e pude³ko;ma³a firma;K02499;artyku³y biurowe;papier;Xerox 1982;276.465;79.94;0.01;0.39;59.045;-148.33
20335;PL-2012-089929;2018-06-17;wysoki;2;lotniczy standardowy;ma³e pude³ko;biuro w domu;K03344;urz¹dzenia techniczne;akcesoria komputerowe;Fellowes Mobile Numeric Keypad, Graphite;292.915;151.27;0.1;0.64;14;-370.02
20336;PL-2012-089929;2018-06-17;wysoki;7;lotniczy standardowy;ma³e pude³ko;biuro w domu;K03344;urz¹dzenia techniczne;telefony;iDENi80s;1397.375;230.965;0;0.59;69.965;-562.9316
20339;PL-2012-089989;2018-10-23;niski;10;lotniczy standardowy;woreczek foliowy;osoba fizyczna;K03102;artyku³y biurowe;papier;"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page";241.605;24.64;0.07;0.38;7.595;107.0972
20340;PL-2012-089989;2018-10-23;niski;15;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K03100;artyku³y biurowe;segregatory;"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders";737.275;50.575;0.08;0.38;25.095;-294.833
20346;PL-2012-086314;2018-04-15;krytyczny;6;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K00593;artyku³y biurowe;papier;Xerox 1924;121.66;20.23;0.09;0.36;28.315;-423.465
20347;PL-2012-086314;2018-04-15;krytyczny;5;lotniczy standardowy;woreczek foliowy;osoba fizyczna;K00593;artyku³y biurowe;akcesoria piœmiennicze;Turquoise Lead Holder with Pocket Clip;111.265;23.45;0.09;0.52;5.46;45.08
20354;PL-2012-087017;2018-12-12;wysoki;7;lotniczy standardowy;ma³e pude³ko;ma³a firma;K01123;artyku³y biurowe;przyrz¹dy;Staples 4 Outlet Surge Protector;207.025;30.345;0.08;0.58;12.25;-32.4275
20356;PL-2012-090809;2018-12-18;nieokreœlony;19;lotniczy standardowy;woreczek foliowy;osoba fizyczna;K00901;artyku³y biurowe;spinacze i zszywki;OIC Thumb-Tacks;76.65;3.99;0.06;0.38;2.45;-2.555
20362;PL-2012-090542;2018-04-28;niski;8;l¹dowy;wielkie pud³o;korporacja;K01417;meble;szafki;Sauder Forest Hills Library, Woodland Oak Finish;3899.035;493.43;0.04;0.77;126.315;-1553.23
20363;PL-2012-090542;2018-04-28;niski;7;l¹dowy;kontener;korporacja;K01417;meble;krzes³a;Global High-Back Leather Tilter, Burgundy;3157.735;430.465;0.05;0.74;245.7;-3802.505
20376;PL-2012-090316;2018-09-25;niski;17;lotniczy standardowy;ma³e pude³ko;korporacja;K02215;urz¹dzenia techniczne;akcesoria komputerowe;Keytronic French Keyboard;4682.23;258.93;0.02;0.65;50.82;788.48
20381;PL-2012-086126;2018-07-14;nieokreœlony;5;lotniczy standardowy;ma³e pude³ko;biuro w domu;K01085;artyku³y biurowe;teczki;Staples File Caddy;162.855;32.83;0.09;0.57;25.48;-263.27
20384;PL-2012-085819;2018-09-21;wysoki;3;l¹dowy;kontener;ma³a firma;K02409;meble;krzes³a;Global Enterprise Series Seating High-Back Swivel/Tilt Chairs;2716;948.43;0.09;0.77;175;-1896.545
20393;PL-2012-088760;2018-07-19;krytyczny;12;lotniczy standardowy;ma³e pude³ko;korporacja;K02791;urz¹dzenia techniczne;telefony;5190;2525.74;230.965;0.01;0.59;26.915;1742.7606
20398;PL-2012-087165;2018-08-14;wysoki;13;lotniczy standardowy;ma³e pude³ko;korporacja;K02779;artyku³y biurowe;etykiety;Avery 496;164.535;13.125;0.05;0.37;1.75;-70.217
20402;PL-2012-085818;2018-08-17;nieokreœlony;14;lotniczy standardowy;ma³e pude³ko;ma³a firma;K02409;urz¹dzenia techniczne;akcesoria komputerowe;Microsoft Internet Keyboard;1001.42;73.395;0.09;0.78;22.75;-289.1434
20403;PL-2012-087035;2018-09-01;niski;2;lotniczy ekspresowy;ma³e pude³ko;biuro w domu;K02511;urz¹dzenia techniczne;telefony;5180;398.545;230.965;0.04;0.56;31.465;-865.326
20404;PL-2012-087035;2018-09-01;niski;20;lotniczy standardowy;ma³e opakowanie;biuro w domu;K02523;artyku³y biurowe;no¿yczki i linijki;"Elite 5"" Scissors";578.69;29.575;0.07;0.55;27.195;-712.88
20410;PL-2012-087288;2018-02-28;niski;8;l¹dowy;kontener;biuro w domu;K03126;artyku³y biurowe;przyrz¹dy;3.6 Cubic Foot Counter Height Office Refrigerator;8037.96;1031.17;0.03;0.57;148.82;5546.1924
20417;PL-2012-087955;2018-08-31;niski;17;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K00637;artyku³y biurowe;etykiety;Avery 49;170.45;10.08;0.01;0.36;1.75;117.6105
20421;PL-2012-086018;2018-10-08;nieokreœlony;14;lotniczy standardowy;ma³e opakowanie;biuro w domu;K00451;urz¹dzenia techniczne;akcesoria komputerowe;Maxell DVD-RAM Discs;810.67;57.68;0;0.42;6.965;549.6218
20426;PL-2012-087575;2018-02-21;œredni;10;lotniczy standardowy;woreczek foliowy;korporacja;K02075;artyku³y biurowe;spinacze i zszywki;Brites Rubber Bands, 1 1/2 oz. Box;65.52;6.93;0.1;0.83;2.45;-76.615
20429;PL-2012-086293;2018-09-08;œredni;9;lotniczy standardowy;woreczek foliowy;biuro w domu;K02900;artyku³y biurowe;papier;EcoTones® Memo Sheets;136.885;14;0.01;0.37;4.55;-1109.409
20430;PL-2012-086293;2018-09-08;œredni;5;lotniczy standardowy;ma³e opakowanie;biuro w domu;K02900;artyku³y biurowe;no¿yczki i linijki;"Acme® 8"" Straight Scissors";224.42;45.43;0.08;0.6;10.99;-492.989
20451;PL-2012-090889;2018-01-13;nieokreœlony;7;lotniczy standardowy;ma³e pude³ko;biuro w domu;K01986;artyku³y biurowe;teczki;Companion Letter/Legal File, Black;925.26;132.16;0.06;0.57;45.15;30.2708
20455;PL-2012-090975;2018-09-25;œredni;10;lotniczy standardowy;ma³e opakowanie;osoba fizyczna;K00327;urz¹dzenia techniczne;akcesoria komputerowe;80 Minute Slim Jewel Case CD-R , 10/Pack - Staples;311.885;29.155;0.02;0.52;6.965;73.745
20456;PL-2012-090975;2018-09-25;œredni;5;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K00327;urz¹dzenia techniczne;akcesoria komputerowe;Logitech Internet Navigator Keyboard;562.485;108.43;0;0.79;22.75;-384.685
20457;PL-2012-090975;2018-09-25;œredni;21;lotniczy ekspresowy;ma³e pude³ko;osoba fizyczna;K00327;meble;wyposa¿enie wnêtrza;"Seth Thomas 12"" Clock w/ Goldtone Case";1675.135;80.43;0.06;0.51;26.53;722.96
20458;PL-2012-087489;2018-05-26;krytyczny;3;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K01551;urz¹dzenia techniczne;akcesoria komputerowe;Belkin MediaBoard 104- Keyboard;274.33;96.18;0.07;0.75;14;622.9818
20465;PL-2012-090418;2018-10-11;œredni;13;lotniczy standardowy;œrednie pude³ko;ma³a firma;K01949;artyku³y biurowe;przyrz¹dy;Holmes Odor Grabber;698.95;50.47;0.02;0.52;23.625;7.5026
20469;PL-2012-086689;2018-08-05;krytyczny;18;lotniczy ekspresowy;woreczek foliowy;korporacja;K01935;artyku³y biurowe;papier;Snap-A-Way® Black Print Carbonless Ruled Speed Letter, Triplicate;2468.83;132.79;0.01;0.38;17.78;1703.4927
20470;PL-2012-086689;2018-08-05;krytyczny;8;lotniczy standardowy;ma³e pude³ko;korporacja;K01935;artyku³y biurowe;teczki;Fellowes Recycled Storage Drawers;3153.535;388.605;0.01;0.78;30.24;380.471
20477;PL-2012-088529;2018-09-22;niski;21;lotniczy standardowy;ma³e pude³ko;ma³a firma;K00228;urz¹dzenia techniczne;telefony;5180;4251.205;230.965;0.03;0.56;31.465;537.936
20478;PL-2012-087349;2018-03-25;krytyczny;6;l¹dowy;wielkie pud³o;ma³a firma;K00363;meble;sto³y;Hon 94000 Series Round Tables;4966.395;1036.63;0.02;0.76;189.42;-2505.223721
20482;PL-2012-087073;2018-02-04;krytyczny;1;lotniczy standardowy;ma³e pude³ko;korporacja;K02146;artyku³y biurowe;papier;Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright);23.31;17.43;0.02;0.36;16.625;343.182
20492;PL-2012-088804;2018-09-04;œredni;21;lotniczy standardowy;woreczek foliowy;korporacja;K02007;artyku³y biurowe;spinacze i zszywki;Advantus Push Pins, Aluminum Head;422.73;20.335;0.06;0.54;11.795;-165.025
20493;PL-2012-088804;2018-09-04;œredni;10;lotniczy standardowy;ma³e pude³ko;korporacja;K02006;urz¹dzenia techniczne;urz¹dzenia biurowe;AT&T Black Trimline Phone, Model 210;603.295;55.965;0;0.49;32.9;-194.6364
20506;PL-2012-090543;2018-08-06;nieokreœlony;12;lotniczy standardowy;ma³e pude³ko;ma³a firma;K01417;artyku³y biurowe;przyrz¹dy;Hoover WindTunnel™ Plus Canister Vacuum;14457.065;1271.375;0.08;0.57;69.965;9975.37485
20507;PL-2012-090543;2018-08-06;nieokreœlony;12;lotniczy standardowy;woreczek foliowy;ma³a firma;K01418;artyku³y biurowe;akcesoria piœmiennicze;Newell 335;125.685;10.08;0;0.56;2.45;65.1644
20508;PL-2012-090122;2018-09-10;œredni;13;lotniczy standardowy;ma³e pude³ko;korporacja;K01438;artyku³y biurowe;papier;White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11;1743.49;143.465;0.1;0.36;69.965;75.6
20509;PL-2012-086539;2018-09-19;œredni;13;lotniczy standardowy;ma³e pude³ko;biuro w domu;K01257;urz¹dzenia techniczne;akcesoria komputerowe;Logitech Cordless Keyboard;1515.325;122.465;0.09;0.49;19.25;592.025
20510;PL-2012-090711;2018-07-27;niski;1;lotniczy standardowy;ma³e opakowanie;biuro w domu;K01035;urz¹dzenia techniczne;akcesoria komputerowe;IBM 80 Minute CD-R Spindle, 50/Pack;75.25;73.115;0.05;0.48;6.965;-192.885
20511;PL-2012-090711;2018-07-27;niski;8;l¹dowy;wielkie pud³o;biuro w domu;K01035;meble;sto³y;Bretford CR8500 Series Meeting Room Furniture;11137.84;1403.43;0.08;0.6;267.295;-3391.669281
20518;PL-2012-089621;2018-02-02;niski;6;lotniczy ekspresowy;ma³e pude³ko;korporacja;K01031;artyku³y biurowe;papier;Southworth 25% Cotton Premium Laser Paper and Envelopes;403.55;69.93;0.08;0.37;30.38;-848.435
20519;PL-2012-089621;2018-02-02;niski;9;lotniczy standardowy;woreczek foliowy;korporacja;K01031;artyku³y biurowe;akcesoria piœmiennicze;SANFORD Major Accent™ Highlighters;227.15;24.78;0.03;0.47;8.225;-583.198
20526;PL-2012-088024;2018-07-18;krytyczny;12;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K00472;artyku³y biurowe;papier;Xerox 196;256.2;20.23;0;0.36;27.86;-578.41
20548;PL-2012-091010;2018-04-15;wysoki;3;lotniczy standardowy;du¿e pude³ko;ma³a firma;K01993;artyku³y biurowe;teczki;Space Solutions Commercial Steel Shelving;714.21;226.275;0.05;0.8;122.5;-1237.985
20563;PL-2012-087091;2018-12-31;nieokreœlony;1;lotniczy standardowy;ma³e pude³ko;korporacja;K01410;meble;wyposa¿enie wnêtrza;"Career Cubicle Clock, 8 1/4"", Black";98.245;70.98;0.02;0.47;50.365;67.78905
20564;PL-2012-087091;2018-12-31;nieokreœlony;12;lotniczy standardowy;ma³e pude³ko;korporacja;K01411;urz¹dzenia techniczne;telefony;i1000;2505.755;230.965;0;0.58;20.965;1503.4005
20580;PL-2012-089428;2018-09-26;œredni;17;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K00166;artyku³y biurowe;etykiety;Avery 504;162.75;10.08;0.1;0.36;1.75;1312.4538
20581;PL-2012-087605;2018-08-06;krytyczny;11;lotniczy ekspresowy;ma³e pude³ko;biuro w domu;K01315;artyku³y biurowe;segregatory;GBC White Gloss Covers, Plain Front;560.91;50.68;0.1;0.38;22.61;147.89677
20582;PL-2012-087605;2018-08-06;krytyczny;21;lotniczy standardowy;du¿e pude³ko;biuro w domu;K01315;meble;wyposa¿enie wnêtrza;Luxo Professional Combination Clamp-On Lamps;7692.125;358.05;0.03;0.59;74.41;4429.6252
20583;PL-2012-089150;2018-12-20;œredni;2;lotniczy standardowy;ma³e pude³ko;ma³a firma;K02685;artyku³y biurowe;etykiety;Avery 487;27.475;12.915;0.01;0.38;1.75;3.7275
20599;PL-2012-085837;2018-04-20;nieokreœlony;5;lotniczy ekspresowy;du¿e pude³ko;korporacja;K02067;meble;wyposa¿enie wnêtrza;Luxo Professional Combination Clamp-On Lamps;1769.425;358.05;0.09;0.59;74.41;1220.90325
20605;PL-2012-089261;2018-12-21;niski;16;lotniczy standardowy;ma³e pude³ko;ma³a firma;K00823;urz¹dzenia techniczne;telefony;Talkabout T8367;3211.81;230.965;0.03;0.56;31.465;294.735
2061;PL-2012-014755;2018-01-05;wysoki;31;lotniczy standardowy;woreczek foliowy;osoba fizyczna;K03079;artyku³y biurowe;akcesoria piœmiennicze;Avery Hi-Liter Pen Style Six-Color Fluorescent Set;390.18;13.475;0.09;0.44;2.45;41.398
20611;PL-2012-089687;2018-01-17;krytyczny;8;lotniczy standardowy;woreczek foliowy;biuro w domu;K01346;artyku³y biurowe;akcesoria piœmiennicze;Sanford Liquid Accent Highlighters;189.945;23.38;0.03;0.48;5.25;-13.377
20615;PL-2012-086280;2018-12-05;nieokreœlony;4;lotniczy standardowy;woreczek foliowy;korporacja;K00767;urz¹dzenia techniczne;telefony;Accessory21;269.745;73.465;0;0.37;3.465;95.7285
2062;PL-2012-014755;2018-01-05;wysoki;44;lotniczy ekspresowy;ma³e pude³ko;osoba fizyczna;K03079;urz¹dzenia techniczne;telefony;5170;8129.835;230.965;0.1;0.59;14.7;636.1362
20620;PL-2012-088582;2018-05-04;krytyczny;12;lotniczy standardowy;ma³e pude³ko;biuro w domu;K01927;artyku³y biurowe;papier;Xerox 1997;266.28;22.68;0.07;0.37;35.175;31.479
20638;PL-2012-087682;2018-08-10;wysoki;22;lotniczy standardowy;ma³e pude³ko;ma³a firma;K02699;urz¹dzenia techniczne;telefony;StarTAC ST7762;8158.64;440.965;0.03;0.57;28.28;5629.4616
20642;PL-2012-089508;2018-08-04;nieokreœlony;20;lotniczy standardowy;ma³e opakowanie;korporacja;K02346;urz¹dzenia techniczne;telefony;Accessory13;2184.245;125.965;0;0.57;4.375;-489.755
20644;PL-2012-085881;2018-12-03;nieokreœlony;7;lotniczy standardowy;ma³e pude³ko;korporacja;K01494;artyku³y biurowe;papier;Xerox 193;154.91;20.93;0.01;0.36;18.025;-46.655
20648;PL-2012-089752;2018-07-16;œredni;15;lotniczy standardowy;ma³e pude³ko;ma³a firma;K01323;artyku³y biurowe;segregatory;Storex DuraTech Recycled Plastic Frosted Binders;229.95;14.84;0.05;0.35;18.935;-529.97175
20649;PL-2012-089752;2018-07-16;œredni;11;lotniczy standardowy;œrednie pude³ko;ma³a firma;K01326;urz¹dzenia techniczne;telefony;VTech VT20-2481 2.4GHz Two-Line Phone System w/Answering Machine;5843.18;629.965;0.02;0.57;48.965;3997.287
20650;PL-2012-089752;2018-07-16;œredni;6;lotniczy standardowy;ma³e pude³ko;ma³a firma;K01327;urz¹dzenia techniczne;telefony;V8160;1173.69;230.965;0.06;0.56;8.75;534.618
20651;PL-2012-089752;2018-07-16;œredni;14;lotniczy standardowy;ma³e opakowanie;ma³a firma;K01329;urz¹dzenia techniczne;akcesoria komputerowe;Imation Neon 80 Minute CD-R Spindle, 50/Pack;1665.02;118.93;0;0.45;6.965;1148.8638
20655;PL-2012-088660;2018-07-26;œredni;14;lotniczy standardowy;ma³e pude³ko;ma³a firma;K02550;artyku³y biurowe;papier;Xerox 1935;1346.31;92.33;0.04;0.39;20.51;928.9539
20656;PL-2012-088660;2018-07-26;œredni;9;lotniczy standardowy;woreczek foliowy;ma³a firma;K02550;artyku³y biurowe;akcesoria piœmiennicze;Avery Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink;109.725;11.41;0;0.41;6.51;8.26
20657;PL-2012-089507;2018-03-30;niski;10;lotniczy standardowy;ma³e pude³ko;korporacja;K02346;artyku³y biurowe;segregatory;Economy Binders;77.035;7.28;0;0.36;5.215;-710.99
20658;PL-2012-089507;2018-03-30;niski;8;l¹dowy;kontener;korporacja;K02346;meble;krzes³a;Global Stack Chair without Arms, Black;700;90.93;0.1;0.6;50.26;300.384
20667;PL-2012-089125;2018-04-10;wysoki;11;lotniczy ekspresowy;woreczek foliowy;biuro w domu;K01208;artyku³y biurowe;akcesoria piœmiennicze;Newell 323;67.795;5.88;0.04;0.59;5.495;-132.16
20670;PL-2012-088695;2018-03-07;nieokreœlony;9;lotniczy standardowy;ma³e pude³ko;korporacja;K02245;meble;wyposa¿enie wnêtrza;Staples Plastic Wall Frames;239.715;27.86;0.07;0.41;17.325;-22.365
