Nr wiersza;Nr zamówienia;Data zamówienia;Priorytet zamówienia;Wielkoœæ zamówienia;Rodzaj transportu;Rodzaj opakowania;Segment rynku;Nr klienta;Kategoria produktu;Podkategoria produktu;Nazwa produktu;Sprzeda¿;Cena jednostkowa;Rabat procentowy;Mar¿a podstawowa;Koszt dostawy;Zysk
20172;PL-2013-088199;2019-08-25;wysoki;10;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K00618;artyku³y biurowe;papier;Xerox 1993;226.66;22.68;0.09;0.36;33.88;-235.2168
20180;PL-2013-090686;2019-07-05;wysoki;17;lotniczy ekspresowy;ma³e pude³ko;biuro w domu;K02192;artyku³y biurowe;przyrz¹dy;Eureka Hand Vacuum, Bagless;2987.74;173.005;0.01;0.57;69.965;41.1831
20185;PL-2013-087800;2019-01-18;krytyczny;5;l¹dowy;kontener;biuro w domu;K03304;meble;krzes³a;Global Leather and Oak Executive Chair, Black;5255.285;1053.43;0.07;0.56;226.555;1607.8636
20190;PL-2013-086449;2019-04-13;krytyczny;5;lotniczy standardowy;woreczek foliowy;korporacja;K03191;artyku³y biurowe;spinacze i zszywki;Staples Bulldog Clip;66.115;13.23;0.03;0.39;2.485;45.61935
20206;PL-2013-090852;2019-04-11;wysoki;10;l¹dowy;wielkie pud³o;biuro w domu;K03197;meble;szafki;O'Sullivan 2-Shelf Heavy-Duty Bookcases;1786.4;170.03;0.01;0.69;189.385;-4950.435
20207;PL-2013-090852;2019-04-11;wysoki;10;lotniczy ekspresowy;œrednie pude³ko;biuro w domu;K03197;meble;wyposa¿enie wnêtrza;"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped";3618.895;370.93;0.04;0.65;48.965;2497.03755
20208;PL-2013-090852;2019-04-11;wysoki;1;lotniczy standardowy;woreczek foliowy;biuro w domu;K03197;artyku³y biurowe;papier;"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page";24.535;24.64;0.09;0.38;7.595;-18.935
20211;PL-2013-086170;2019-12-10;nieokreœlony;8;l¹dowy;wielkie pud³o;osoba fizyczna;K02352;meble;szafki;O'Sullivan 3-Shelf Heavy-Duty Bookcases;1775.375;203.49;0.02;0.61;128.135;-431.06
20213;PL-2013-090863;2019-08-09;nieokreœlony;1;lotniczy standardowy;woreczek foliowy;ma³a firma;K02425;artyku³y biurowe;spinacze i zszywki;Staples Gold Paper Clips;12.04;10.43;0.04;0.39;5.53;-7.0252
20214;PL-2013-090863;2019-08-09;nieokreœlony;1;lotniczy standardowy;woreczek foliowy;ma³a firma;K02426;artyku³y biurowe;spinacze i zszywki;Advantus Push Pins, Aluminum Head;25.2;20.335;0.07;0.54;11.795;-18.6368
20224;PL-2013-086456;2019-01-19;wysoki;3;lotniczy ekspresowy;ma³e pude³ko;osoba fizyczna;K02851;artyku³y biurowe;etykiety;Avery 474;49.245;10.08;0;0.36;3.465;33.97905
20227;PL-2013-090878;2019-03-07;œredni;12;lotniczy standardowy;ma³e opakowanie;korporacja;K02596;meble;wyposa¿enie wnêtrza;Magna Visual Magnetic Picture Hangers;215.915;16.87;0.01;0.47;20.02;-404.39
20231;PL-2013-090150;2019-05-08;wysoki;18;lotniczy standardowy;ma³e pude³ko;korporacja;K02285;meble;wyposa¿enie wnêtrza;"Howard Miller 16"" Diameter Gallery Wall Clock";4065.775;223.79;0.07;0.46;50.68;525.903
20236;PL-2013-090890;2019-07-23;krytyczny;17;lotniczy standardowy;ma³e pude³ko;biuro w domu;K01986;artyku³y biurowe;przyrz¹dy;Belkin 6 Outlet Metallic Surge Strip;612.675;38.115;0.09;0.59;15.75;-186.13
20262;PL-2013-087211;2019-07-06;œredni;1;lotniczy standardowy;ma³e pude³ko;korporacja;K02525;artyku³y biurowe;papier;Xerox 1949;33.915;17.43;0.05;0.36;16.52;-137.102
20263;PL-2013-087211;2019-07-06;œredni;16;lotniczy standardowy;woreczek foliowy;korporacja;K02525;artyku³y biurowe;akcesoria piœmiennicze;SANFORD Major Accent™ Highlighters;387.31;24.78;0.03;0.47;8.225;-2174.522
20264;PL-2013-090913;2019-11-13;wysoki;40;l¹dowy;wielkie pud³o;korporacja;K00552;meble;sto³y;Bretford CR8500 Series Meeting Room Furniture;44562;1403.43;0.01;0.71;148.82;678.3338562
20265;PL-2013-087121;2019-01-01;niski;3;lotniczy ekspresowy;woreczek foliowy;osoba fizyczna;K02033;artyku³y biurowe;papier;Array® Memo Cubes;59.99;18.13;0.06;0.36;7.14;1157.80455
20268;PL-2013-088986;2019-04-08;nieokreœlony;9;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K01343;meble;wyposa¿enie wnêtrza;Howard Miller Distant Time Traveler Alarm Clock;909.055;95.97;0.01;0.44;68.11;-97.265
20269;PL-2013-089115;2019-10-20;nieokreœlony;8;lotniczy standardowy;ma³e pude³ko;ma³a firma;K01281;urz¹dzenia techniczne;telefony;M3682;3058.545;440.965;0;0.57;28.28;569.51496
20274;PL-2013-088595;2019-08-02;krytyczny;3;lotniczy ekspresowy;ma³e pude³ko;korporacja;K03354;artyku³y biurowe;przyrz¹dy;Belkin F5C206VTEL 6 Outlet Surge;276.395;80.43;0.04;0.55;15.75;47.397
20279;PL-2013-090919;2019-10-09;krytyczny;20;lotniczy standardowy;ma³e pude³ko;ma³a firma;K00374;artyku³y biurowe;papier;Xerox 23;476.035;22.68;0.01;0.37;17.99;-418.068
20280;PL-2013-090919;2019-10-09;krytyczny;8;lotniczy standardowy;ma³e opakowanie;ma³a firma;K00374;artyku³y biurowe;no¿yczki i linijki;Acme® Box Cutter Scissors;300.125;35.805;0.02;0.59;16.38;234.654
20282;PL-2013-088637;2019-05-15;œredni;5;lotniczy standardowy;ma³e pude³ko;ma³a firma;K01023;artyku³y biurowe;koperty;Wausau Papers Astrobrights® Colored Envelopes;107.205;20.93;0.03;0.36;8.75;19.985
20287;PL-2013-090928;2019-02-18;niski;14;lotniczy standardowy;ma³e pude³ko;korporacja;K02626;artyku³y biurowe;przyrz¹dy;Conquest™ 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit;3027.29;199.36;0;0.56;46.27;2088.8301
20288;PL-2013-090928;2019-02-18;niski;13;l¹dowy;kontener;korporacja;K02626;urz¹dzenia techniczne;urz¹dzenia biurowe;Okidata ML390 Turbo Dot Matrix Printers;19618.445;1547.49;0.08;0.56;51.45;13536.72705
20292;PL-2013-087410;2019-06-10;œredni;16;lotniczy standardowy;ma³e pude³ko;ma³a firma;K00060;artyku³y biurowe;segregatory;Avery® Durable Slant Ring Binders With Label Holder;228.27;14.63;0.08;0.37;10.465;-84.7504
20293;PL-2013-087410;2019-06-10;œredni;20;lotniczy standardowy;woreczek foliowy;ma³a firma;K00060;artyku³y biurowe;akcesoria piœmiennicze;Newell 340;198.52;10.08;0.03;0.56;2.45;83.454
20302;PL-2013-090636;2019-10-01;krytyczny;13;l¹dowy;wielkie pud³o;biuro w domu;K01888;meble;sto³y;"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table";11842.005;1122.24;0.02;0.63;152.495;-2929.086801
20309;PL-2013-087656;2019-03-02;nieokreœlony;13;lotniczy standardowy;ma³e pude³ko;korporacja;K00024;urz¹dzenia techniczne;telefony;V70;7557.165;720.965;0.07;0.59;8.75;5214.44385
20312;PL-2013-086231;2019-04-29;niski;14;lotniczy standardowy;ma³e pude³ko;ma³a firma;K02805;artyku³y biurowe;przyrz¹dy;Belkin F9M820V08 8 Outlet Surge;1959.44;150.43;0.09;0.56;16.17;1352.0136
20313;PL-2013-086231;2019-04-29;niski;11;l¹dowy;kontener;ma³a firma;K02806;meble;krzes³a;Hon 4700 Series Mobuis™ Mid-Back Task Chairs with Adjustable Arms;13892.235;1245.93;0.02;0.64;206.22;7621.39
20320;PL-2013-088209;2019-04-24;wysoki;13;l¹dowy;kontener;osoba fizyczna;K00101;urz¹dzenia techniczne;urz¹dzenia biurowe;Panasonic KX-P1150 Dot Matrix Printer;5372.675;509.075;0.09;0.56;62.475;3707.14575
20322;PL-2013-089134;2019-06-20;nieokreœlony;6;lotniczy standardowy;ma³e pude³ko;biuro w domu;K03218;artyku³y biurowe;koperty;Tyvek® Side-Opening Peel & Seel® Expanding Envelopes;1946.7;316.68;0.01;0.4;69.965;-14.994
20329;PL-2013-087919;2019-04-20;œredni;12;lotniczy ekspresowy;ma³e pude³ko;biuro w domu;K02545;artyku³y biurowe;papier;HP Office Paper (20Lb. and 87 Bright);288.82;23.38;0.05;0.37;24.255;-85.701
20330;PL-2013-087919;2019-04-20;œredni;7;lotniczy standardowy;du¿e pude³ko;biuro w domu;K02545;artyku³y biurowe;teczki;Safco Industrial Wire Shelving;2547.475;335.965;0.01;NA;122.5;-458.689
20333;PL-2013-086524;2019-12-30;niski;15;lotniczy standardowy;ma³e pude³ko;korporacja;K00119;artyku³y biurowe;segregatory;Premier Elliptical Ring Binder, Black;1543.78;106.54;0.08;0.37;5.215;1065.2082
20334;PL-2013-086524;2019-12-30;niski;13;lotniczy standardowy;ma³e pude³ko;korporacja;K00119;artyku³y biurowe;papier;Xerox 1994;301.595;22.68;0.04;0.37;20.09;-91.3675
20341;PL-2013-089476;2019-01-21;nieokreœlony;1;l¹dowy;kontener;osoba fizyczna;K01667;meble;krzes³a;Global Enterprise™ Series Seating Low-Back Swivel/Tilt Chairs;872.375;906.43;0.09;0.55;190.085;153.699
20352;PL-2013-090451;2019-08-19;niski;2;lotniczy standardowy;ma³e pude³ko;korporacja;K00448;urz¹dzenia techniczne;akcesoria komputerowe;Micro Innovations Micro Digital Wireless Keyboard and Mouse, Gray;556.57;290.85;0.08;0.45;21.455;-277.4954
20353;PL-2013-090451;2019-08-19;niski;17;lotniczy standardowy;ma³e pude³ko;korporacja;K00448;artyku³y biurowe;papier;Xerox Blank Computer Paper;1183.455;69.93;0.06;0.38;20.195;816.58395
20355;PL-2013-090883;2019-11-16;œredni;7;lotniczy standardowy;ma³e pude³ko;ma³a firma;K01241;urz¹dzenia techniczne;telefony;V70;4238.255;720.965;0.05;0.59;8.75;3199.266
20360;PL-2013-089689;2019-01-01;wysoki;4;lotniczy standardowy;ma³e pude³ko;biuro w domu;K01346;artyku³y biurowe;papier;Xerox 1927;67.83;14.98;0.04;0.4;23.52;-1044.582
20378;PL-2013-090423;2019-04-29;nieokreœlony;13;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K01538;artyku³y biurowe;papier;Xerox 1917;2164.295;171.185;0.03;0.38;20.895;1493.36355
20379;PL-2013-090423;2019-04-29;nieokreœlony;14;l¹dowy;wielkie pud³o;osoba fizyczna;K01538;meble;sto³y;Hon 94000 Series Round Tables;11365.62;1036.63;0.08;0.76;189.42;802.27
20380;PL-2013-087320;2019-08-17;krytyczny;6;lotniczy standardowy;ma³e pude³ko;korporacja;K02854;artyku³y biurowe;segregatory;Self-Adhesive Ring Binder Labels;81.06;12.32;0.08;0.38;23.905;-117.18707
20383;PL-2013-086425;2019-09-14;nieokreœlony;2;l¹dowy;kontener;biuro w domu;K01074;urz¹dzenia techniczne;urz¹dzenia biurowe;Okidata ML395C Color Dot Matrix Printer;9576.21;4760.49;0.06;0.59;51.45;-9857.18265
20385;PL-2013-090949;2019-04-05;wysoki;11;lotniczy standardowy;œrednie pude³ko;biuro w domu;K03025;urz¹dzenia techniczne;urz¹dzenia biurowe;Canon MP41DH Printing Calculator;5869.675;528.43;0.01;0.38;48.965;4050.07575
20386;PL-2013-090949;2019-04-05;wysoki;3;lotniczy standardowy;ma³e pude³ko;biuro w domu;K03025;artyku³y biurowe;teczki;Deluxe Rollaway Locking File with Drawer;4351.025;1455.58;0.06;0.57;39.795;3002.20725
20387;PL-2013-090949;2019-04-05;wysoki;7;lotniczy standardowy;ma³e pude³ko;biuro w domu;K03026;urz¹dzenia techniczne;telefony;T65;4110.05;685.965;0.05;0.56;14.7;2835.9345
20388;PL-2013-089058;2019-05-20;nieokreœlony;15;lotniczy standardowy;ma³e pude³ko;biuro w domu;K02423;artyku³y biurowe;papier;Xerox 1959;366.835;23.38;0.05;0.37;25.55;-407.295
20389;PL-2013-089058;2019-05-20;nieokreœlony;16;lotniczy standardowy;ma³e pude³ko;biuro w domu;K02423;urz¹dzenia techniczne;telefony;i2000;6296.99;440.965;0;0.6;8.75;4344.9231
20394;PL-2013-089264;2019-08-02;krytyczny;11;lotniczy standardowy;woreczek foliowy;ma³a firma;K00823;artyku³y biurowe;papier;"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4";327.425;26.74;0;0.36;20.405;-259.308
20395;PL-2013-089951;2019-12-04;wysoki;22;lotniczy standardowy;ma³e opakowanie;korporacja;K01777;urz¹dzenia techniczne;akcesoria komputerowe;Memorex 4.7GB DVD+RW, 3/Pack;1973.685;99.68;0.1;0.4;6.965;1361.84265
20396;PL-2013-086082;2019-10-28;niski;19;lotniczy standardowy;woreczek foliowy;korporacja;K01237;artyku³y biurowe;akcesoria piœmiennicze;Prang Drawing Pencil Set;188.195;9.73;0.05;0.58;4.2;-18.3708
20397;PL-2013-090748;2019-08-14;krytyczny;14;l¹dowy;wielkie pud³o;osoba fizyczna;K01479;meble;szafki;Sauder Camden County Collection Libraries, Planked Cherry Finish;5438.02;402.43;0.08;0.76;205.52;-2272.4156
20399;PL-2013-090764;2019-07-04;nieokreœlony;7;lotniczy standardowy;ma³e pude³ko;biuro w domu;K02023;urz¹dzenia techniczne;telefony;M70;2649.465;440.965;0.01;0.59;31.465;781.389
20407;PL-2013-089486;2019-08-21;nieokreœlony;16;lotniczy standardowy;ma³e opakowanie;ma³a firma;K02741;urz¹dzenia techniczne;akcesoria komputerowe;Imation 3.5 IBM Formatted Diskettes, 10/Box;423.36;29.12;0.1;0.74;8.33;-134.3706
20415;PL-2013-090956;2019-09-15;nieokreœlony;14;lotniczy standardowy;ma³e opakowanie;osoba fizyczna;K02639;meble;wyposa¿enie wnêtrza;Nu-Dell Leatherette Frames;668.15;50.19;0.08;0.49;17.5;258.055
20416;PL-2013-090956;2019-09-15;nieokreœlony;5;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K02639;urz¹dzenia techniczne;telefony;T28 WORLD;2676.31;685.965;0.1;0.6;31.465;-1719.41
20424;PL-2013-088672;2019-09-04;niski;11;lotniczy standardowy;ma³e opakowanie;ma³a firma;K00772;meble;wyposa¿enie wnêtrza;DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7;369.88;33.18;0.02;0.45;25.515;-90.51
20425;PL-2013-088672;2019-09-04;niski;23;l¹dowy;kontener;ma³a firma;K00771;urz¹dzenia techniczne;kopiarki i faksy;Canon PC940 Copier;36919.715;1574.965;0.02;0.38;171.5;25474.60335
20446;PL-2013-089012;2019-09-15;nieokreœlony;18;lotniczy standardowy;ma³e pude³ko;ma³a firma;K01026;artyku³y biurowe;segregatory;Peel & Stick Add-On Corner Pockets;138.285;7.56;0.08;0.37;21.175;-674.38875
20459;PL-2013-090034;2019-04-06;krytyczny;4;lotniczy ekspresowy;ma³e pude³ko;ma³a firma;K00017;artyku³y biurowe;przyrz¹dy;Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags;121.625;27.195;0.05;0.58;32.305;-337.155
20462;PL-2013-088072;2019-08-26;krytyczny;21;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K02752;artyku³y biurowe;przyrz¹dy;Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection;4388.09;213.395;0.04;0.56;15.75;-38.71
20463;PL-2013-090019;2019-11-10;krytyczny;31;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K02890;artyku³y biurowe;teczki;Eldon Jumbo ProFile™ Portable File Boxes Graphite/Black;1783.88;53.585;0.02;0.57;30.73;49.028
20471;PL-2013-087996;2019-08-11;niski;16;lotniczy standardowy;ma³e pude³ko;biuro w domu;K01606;meble;wyposa¿enie wnêtrza;"Computer Room Manger, 14""";1788.15;113.68;0.07;0.49;24.815;1233.8235
20474;PL-2013-090979;2019-04-12;œredni;1;l¹dowy;kontener;biuro w domu;K01103;meble;krzes³a;Office Star Flex Back Scooter Chair with White Frame;414.645;388.43;0.01;0.71;105;-641.41
20475;PL-2013-090979;2019-04-12;œredni;14;lotniczy standardowy;ma³e opakowanie;biuro w domu;K01103;urz¹dzenia techniczne;telefony;Accessory39;832.055;73.465;0.07;0.81;11.55;-466.5815
20479;PL-2013-090375;2019-02-24;œredni;11;l¹dowy;kontener;biuro w domu;K03333;urz¹dzenia techniczne;urz¹dzenia biurowe;Canon S750 Color Inkjet Printer;4561.515;423.395;0.09;0.38;92.05;3147.44535
20480;PL-2013-090375;2019-02-24;œredni;10;lotniczy standardowy;ma³e pude³ko;biuro w domu;K03333;artyku³y biurowe;papier;HP Office Recycled Paper (20Lb. and 87 Bright);197.89;20.23;0.07;0.36;26.74;-524.44
20484;PL-2013-088229;2019-09-25;wysoki;11;l¹dowy;wielkie pud³o;korporacja;K02048;meble;sto³y;Bretford CR4500 Series Slim Rectangular Table;13604.745;1218.735;0.01;0.62;140.665;5394.375
20485;PL-2013-088229;2019-09-25;wysoki;16;lotniczy standardowy;ma³e pude³ko;korporacja;K02048;urz¹dzenia techniczne;telefony;KH 688;9083.76;685.965;0.09;0.57;14.7;4701.2175
20489;PL-2013-088464;2019-06-07;krytyczny;20;lotniczy standardowy;ma³e pude³ko;korporacja;K01080;artyku³y biurowe;papier;Xerox 1971;301.98;14.98;0.09;0.4;18.095;-369.096
20490;PL-2013-088464;2019-06-07;krytyczny;3;lotniczy standardowy;œrednie pude³ko;korporacja;K01080;artyku³y biurowe;teczki;Eldon Portable Mobile Manager;307.51;98.98;0.09;0.58;48.965;-183.176
20491;PL-2013-088464;2019-06-07;krytyczny;17;lotniczy standardowy;ma³e opakowanie;korporacja;K01080;urz¹dzenia techniczne;telefony;Accessory6;2583;195.965;0.09;0.8;17.5;-700.4844
20501;PL-2013-089237;2019-04-10;œredni;13;lotniczy standardowy;ma³e pude³ko;korporacja;K00204;urz¹dzenia techniczne;akcesoria komputerowe;U.S. Robotics 56K Internet Call Modem;4649.82;349.965;0.04;0.5;69.965;3208.3758
20502;PL-2013-089237;2019-04-10;œredni;13;lotniczy standardowy;œrednie pude³ko;korporacja;K00204;meble;wyposa¿enie wnêtrza;Eldon Cleatmat® Chair Mats for Medium Pile Carpets;2702.77;194.25;0.01;0.72;182.7;-4770.92
20503;PL-2013-089237;2019-04-10;œredni;3;lotniczy ekspresowy;ma³e pude³ko;korporacja;K00204;artyku³y biurowe;teczki;Fellowes Bases and Tops For Staxonsteel®/High-Stak® Systems;347.095;116.515;0.09;0.61;30.59;-64.575
20512;PL-2013-090923;2019-02-11;krytyczny;1;lotniczy standardowy;du¿e pude³ko;biuro w domu;K00663;meble;krzes³a;Hon Olson Stacker Stools;603.19;492.835;0;0.57;85.715;-256.27
20514;PL-2013-088497;2019-09-15;niski;9;lotniczy standardowy;ma³e pude³ko;korporacja;K01545;urz¹dzenia techniczne;akcesoria komputerowe;Zoom V.92 USB External Faxmodem;1618.82;174.965;0.06;0.41;69.965;-12.88
20524;PL-2013-087498;2019-06-17;œredni;8;lotniczy ekspresowy;ma³e pude³ko;osoba fizyczna;K01551;artyku³y biurowe;papier;Array® Parchment Paper, Assorted Colors;208.11;25.48;0.1;0.37;39.025;-166.257
20525;PL-2013-087498;2019-06-17;œredni;12;lotniczy ekspresowy;ma³e pude³ko;osoba fizyczna;K01552;artyku³y biurowe;papier;Xerox 1997;297.325;22.68;0.01;0.37;35.175;-40.7974
20530;PL-2013-087169;2019-01-13;niski;11;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K02779;urz¹dzenia techniczne;telefony;Accessory27;1193.535;125.965;0;0.85;17.5;109.956
20534;PL-2013-089032;2019-09-22;niski;10;lotniczy standardowy;ma³e pude³ko;ma³a firma;K03188;artyku³y biurowe;etykiety;Avery 510;134.575;13.125;0.03;0.37;1.75;92.85675
20535;PL-2013-089245;2019-12-06;nieokreœlony;15;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K02710;urz¹dzenia techniczne;akcesoria komputerowe;Fellowes Basic 104-Key Keyboard, Platinum;1083.46;73.325;0.05;0.6;14;179.34
20540;PL-2013-087216;2019-03-12;wysoki;12;lotniczy standardowy;ma³e pude³ko;korporacja;K00250;meble;wyposa¿enie wnêtrza;Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry;451.325;37.24;0.04;0.57;18.06;4.06
20541;PL-2013-087216;2019-03-12;wysoki;4;lotniczy ekspresowy;œrednie pude³ko;korporacja;K00251;artyku³y biurowe;przyrz¹dy;Holmes Odor Grabber;203.14;50.47;0.1;0.52;23.625;-87.185
20542;PL-2013-087216;2019-03-12;wysoki;1;l¹dowy;kontener;korporacja;K00251;artyku³y biurowe;przyrz¹dy;Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators;962.255;979.335;0.08;0.59;81.165;-442.19
20543;PL-2013-087216;2019-03-12;wysoki;3;lotniczy ekspresowy;woreczek foliowy;korporacja;K00251;artyku³y biurowe;akcesoria piœmiennicze;Avery Hi-Liter® Smear-Safe Highlighters;66.885;20.44;0.02;0.49;2.905;46.15065
2055;PL-2013-014693;2019-01-09;krytyczny;44;lotniczy standardowy;ma³e pude³ko;korporacja;K00894;artyku³y biurowe;papier;Xerox 221;1061.97;22.68;0.02;0.37;22.435;-490.112
20559;PL-2013-087515;2019-05-05;nieokreœlony;18;l¹dowy;kontener;osoba fizyczna;K02949;urz¹dzenia techniczne;urz¹dzenia biurowe;Panasonic KX-P1150 Dot Matrix Printer;9090.655;509.075;0.03;0.56;62.475;5207.79
2056;PL-2013-014693;2019-01-09;krytyczny;43;l¹dowy;kontener;korporacja;K00894;artyku³y biurowe;teczki;Tennsco Lockers, Sand;3357.83;73.43;0.05;0.61;157.5;-7551.6
20560;PL-2013-087515;2019-05-05;nieokreœlony;5;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K02949;urz¹dzenia techniczne;telefony;6340;1250.445;300.965;0.06;0.58;9.765;-83.7375
20561;PL-2013-086673;2019-04-30;krytyczny;9;lotniczy standardowy;ma³e pude³ko;korporacja;K01592;artyku³y biurowe;przyrz¹dy;Staples Surge Protector 6 outlet;325.465;38.43;0.07;0.58;13.965;-79.87
20562;PL-2013-086673;2019-04-30;krytyczny;6;lotniczy standardowy;ma³e pude³ko;korporacja;K01592;artyku³y biurowe;papier;Xerox 196;130.06;20.23;0.03;0.36;27.86;-336.77
20566;PL-2013-087997;2019-10-20;nieokreœlony;14;lotniczy standardowy;ma³e opakowanie;biuro w domu;K01606;artyku³y biurowe;no¿yczki i linijki;"Elite 5"" Scissors";389.935;29.575;0.09;0.55;27.195;-552.7872
20567;PL-2013-087997;2019-10-20;nieokreœlony;15;lotniczy standardowy;ma³e pude³ko;biuro w domu;K01606;artyku³y biurowe;teczki;Decoflex Hanging Personal Folder File, Blue;859.6;53.97;0.01;0.58;37.38;-497.4102
20570;PL-2013-086211;2019-12-30;niski;18;lotniczy ekspresowy;ma³e opakowanie;korporacja;K03291;urz¹dzenia techniczne;akcesoria komputerowe;80 Minute Slim Jewel Case CD-R , 10/Pack - Staples;494.515;29.155;0.1;0.52;6.965;113.82
20572;PL-2013-087039;2019-12-20;krytyczny;21;lotniczy standardowy;woreczek foliowy;biuro w domu;K02514;artyku³y biurowe;papier;Unpadded Memo Slips;287.035;13.93;0.1;0.35;10.395;-46.7775
20574;PL-2013-089719;2019-09-22;wysoki;11;lotniczy standardowy;ma³e pude³ko;korporacja;K03148;urz¹dzenia techniczne;akcesoria komputerowe;Gyration Ultra Professional Cordless Optical Suite;11001.025;1053.395;0.06;0.48;25.13;5527.69
20575;PL-2013-089719;2019-09-22;wysoki;9;l¹dowy;wielkie pud³o;korporacja;K03148;meble;sto³y;KI Conference Tables;1744.085;248.115;0.09;0.72;312.55;-4482.1
20586;PL-2013-086916;2019-03-05;nieokreœlony;14;lotniczy standardowy;ma³e pude³ko;biuro w domu;K01182;artyku³y biurowe;segregatory;Ibico Hi-Tech Manual Binding System;14346.745;1067.465;0.04;0.4;69.965;9899.25405
20587;PL-2013-086916;2019-03-05;nieokreœlony;4;lotniczy standardowy;ma³e pude³ko;biuro w domu;K01182;artyku³y biurowe;etykiety;Avery 498;37.66;10.115;0.09;0.38;1.75;25.9854
20588;PL-2013-086916;2019-03-05;nieokreœlony;11;lotniczy standardowy;ma³e pude³ko;biuro w domu;K01182;urz¹dzenia techniczne;telefony;i1000plus;3710.735;440.965;0.1;0.57;14.7;2560.40715
