Nr wiersza;Nr zamówienia;Data zamówienia;Priorytet zamówienia;Wielkoœæ zamówienia;Rodzaj transportu;Rodzaj opakowania;Segment rynku;Nr klienta;Kategoria produktu;Podkategoria produktu;Nazwa produktu;Sprzeda¿;Cena jednostkowa;Rabat procentowy;Mar¿a podstawowa;Koszt dostawy;Zysk
2045;PL-2011-014596;2017-01-10;krytyczny;24;lotniczy standardowy;woreczek foliowy;korporacja;K00894;meble;wyposa¿enie wnêtrza;Document Clip Frames;696.92;29.19;0.01;0.43;3.36;102.662
2046;PL-2011-014596;2017-01-10;krytyczny;19;lotniczy standardowy;woreczek foliowy;korporacja;K00894;artyku³y biurowe;akcesoria piœmiennicze;Newell 337;220.99;11.48;0.06;0.56;13.895;-301
20464;PL-2011-086966;2017-08-09;œredni;19;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K01574;urz¹dzenia techniczne;akcesoria komputerowe;Fellowes Basic 104-Key Keyboard, Platinum;1369.9;73.325;0.07;0.65;20.965;95.319
20481;PL-2011-088040;2017-08-13;œredni;5;lotniczy standardowy;ma³e pude³ko;korporacja;K02058;artyku³y biurowe;papier;Xerox 1983;114.66;20.93;0.07;0.36;19.11;163.275
20483;PL-2011-086790;2017-06-22;wysoki;3;l¹dowy;kontener;korporacja;K03132;meble;krzes³a;Global Ergonomic Managers Chair;1817.97;633.43;0.1;0.59;91.7;-226.324
20488;PL-2011-090986;2017-06-24;niski;14;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K03325;artyku³y biurowe;koperty;"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes";460.67;30.59;0;0.38;29.015;-277.9
20494;PL-2011-090027;2017-07-17;nieokreœlony;13;lotniczy standardowy;ma³e pude³ko;biuro w domu;K00526;artyku³y biurowe;segregatory;Staples® General Use 3-Ring Binders;88.865;6.58;0;0.37;5.215;-54.45825
20495;PL-2011-090027;2017-07-17;nieokreœlony;15;lotniczy standardowy;ma³e pude³ko;biuro w domu;K00526;artyku³y biurowe;papier;Xerox 1978;305.445;20.23;0.06;0.36;19.845;-378.665
20496;PL-2011-090861;2017-11-02;niski;37;lotniczy standardowy;du¿e pude³ko;ma³a firma;K02426;artyku³y biurowe;przyrz¹dy;Hoover Portapower™ Portable Vacuum;708.015;15.68;0.08;0.6;171.5;488.53035
20497;PL-2011-090861;2017-11-02;niski;9;lotniczy standardowy;ma³e opakowanie;ma³a firma;K02426;meble;wyposa¿enie wnêtrza;"Executive Impressions 12"" Wall Clock";590.485;61.845;0;0.47;31.465;383.845
20498;PL-2011-088555;2017-08-01;nieokreœlony;23;lotniczy standardowy;ma³e opakowanie;korporacja;K02071;urz¹dzenia techniczne;akcesoria komputerowe;Imation 5.2GB DVD-RAM;4952.08;213.43;0.03;0.5;6.965;3416.9352
20499;PL-2011-088555;2017-08-01;nieokreœlony;11;lotniczy standardowy;ma³e pude³ko;korporacja;K02071;artyku³y biurowe;etykiety;Avery 481;117.705;10.78;0.04;0.37;3.465;81.21645
20500;PL-2011-088555;2017-08-01;nieokreœlony;23;lotniczy standardowy;woreczek foliowy;korporacja;K02072;artyku³y biurowe;papier;"Speediset Carbonless Redi-Letter® 7"" x 8 1/2""";849.45;36.085;0;0.38;6.265;586.1205
20516;PL-2011-088447;2017-02-26;œredni;6;lotniczy standardowy;ma³e opakowanie;osoba fizyczna;K03063;urz¹dzenia techniczne;akcesoria komputerowe;80 Minute Slim Jewel Case CD-R , 10/Pack - Staples;175.98;29.155;0.07;0.52;6.965;41.825
20517;PL-2011-088447;2017-02-26;œredni;5;lotniczy standardowy;du¿e pude³ko;osoba fizyczna;K03063;urz¹dzenia techniczne;kopiarki i faksy;Sharp AL-1530CS Digital Copier;8996.575;1749.965;0.03;0.36;85.715;6207.63675
20520;PL-2011-089093;2017-10-09;nieokreœlony;14;lotniczy standardowy;ma³e pude³ko;korporacja;K00191;artyku³y biurowe;segregatory;Durable Pressboard Binders;186.41;13.3;0.05;0.38;5.215;50.6345
20521;PL-2011-089093;2017-10-09;nieokreœlony;7;lotniczy standardowy;ma³e pude³ko;korporacja;K00191;urz¹dzenia techniczne;akcesoria komputerowe;Fellowes 17-key keypad for PS/2 interface;712.215;107.555;0.09;0.75;14;-349.9524
20522;PL-2011-089093;2017-10-09;nieokreœlony;22;lotniczy standardowy;ma³e pude³ko;korporacja;K00191;urz¹dzenia techniczne;telefony;StarTAC ST7762;8246.035;440.965;0;0.57;28.28;4720.08852
20523;PL-2011-088727;2017-04-24;nieokreœlony;1;lotniczy ekspresowy;woreczek foliowy;osoba fizyczna;K01391;artyku³y biurowe;akcesoria piœmiennicze;Newell 340;27.86;10.08;0;0.56;2.45;-0.385
20531;PL-2011-088390;2017-09-18;œredni;14;lotniczy standardowy;ma³e opakowanie;biuro w domu;K01015;artyku³y biurowe;akcesoria piœmiennicze;Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener;2277.45;153.93;0;0.58;31.465;2903.1345
20536;PL-2011-087259;2017-08-29;niski;2;l¹dowy;kontener;korporacja;K00972;meble;krzes³a;Global Commerce™ Series High-Back Swivel/Tilt Chairs;2167.83;997.43;0.03;0.6;243.425;-408.044
20537;PL-2011-087259;2017-08-29;niski;1;lotniczy standardowy;du¿e pude³ko;korporacja;K00972;meble;wyposa¿enie wnêtrza;"Tensor ""Hersey Kiss"" Styled Floor Lamp";65.415;45.465;0;0.73;50.295;45.13635
20539;PL-2011-090513;2017-01-07;œredni;1;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K01367;urz¹dzenia techniczne;akcesoria komputerowe;Keytronic French Keyboard;276.57;258.93;0.03;0.65;50.82;-1141.8106
20551;PL-2011-086956;2017-02-19;nieokreœlony;9;lotniczy standardowy;woreczek foliowy;korporacja;K01827;artyku³y biurowe;akcesoria piœmiennicze;Newell 315;192.955;20.93;0;0.6;3.36;133.13895
20553;PL-2011-086956;2017-02-19;nieokreœlony;7;lotniczy standardowy;ma³e pude³ko;korporacja;K01828;artyku³y biurowe;papier;Xerox 1983;156.8;20.93;0.02;0.36;19.11;-164.92
20554;PL-2011-090001;2017-05-15;wysoki;11;lotniczy standardowy;ma³e pude³ko;korporacja;K01989;urz¹dzenia techniczne;akcesoria komputerowe;Belkin ErgoBoard™ Keyboard;1271.795;108.43;0.01;0.64;22.75;162.015
20555;PL-2011-090001;2017-05-15;wysoki;11;lotniczy standardowy;ma³e pude³ko;korporacja;K01989;artyku³y biurowe;papier;White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11;1682.625;143.465;0.01;0.36;69.965;622.265
20568;PL-2011-090888;2017-11-06;nieokreœlony;23;lotniczy standardowy;ma³e pude³ko;biuro w domu;K01986;artyku³y biurowe;teczki;Eldon Jumbo ProFile™ Portable File Boxes Graphite/Black;1319.5;53.585;0.01;0.57;30.73;42.511
20569;PL-2011-090888;2017-11-06;nieokreœlony;4;lotniczy ekspresowy;œrednie pude³ko;biuro w domu;K01986;urz¹dzenia techniczne;telefony;Bell Sonecor JB700 Caller ID;150.465;27.965;0.05;0.6;17.605;19.9045
20571;PL-2011-087243;2017-01-09;nieokreœlony;2;lotniczy standardowy;ma³e pude³ko;biuro w domu;K01749;artyku³y biurowe;etykiety;Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll;35.665;14.455;0.02;0.39;24.115;-168.826
20577;PL-2011-086267;2017-01-31;krytyczny;4;lotniczy standardowy;ma³e opakowanie;biuro w domu;K00256;artyku³y biurowe;no¿yczki i linijki;Acme® Elite Stainless Steel Scissors;121.24;29.19;0.03;0.59;9.24;2.394
20589;PL-2011-089880;2017-12-24;nieokreœlony;18;lotniczy standardowy;ma³e pude³ko;ma³a firma;K03084;artyku³y biurowe;segregatory;"Wilson Jones Hanging View Binder, White, 1""";466.165;24.85;0.01;0.39;21.175;-137.151875
20590;PL-2011-089880;2017-12-24;nieokreœlony;5;lotniczy standardowy;ma³e pude³ko;ma³a firma;K03084;artyku³y biurowe;papier;Computer Printout Paper with Letter-Trim Perforations;340.655;66.395;0.05;0.37;31.605;-6.615
20591;PL-2011-091025;2017-08-12;œredni;1;lotniczy standardowy;ma³e opakowanie;osoba fizyczna;K01743;urz¹dzenia techniczne;telefony;Accessory28;182.35;195.965;0;0.83;8.75;-423.70328
20592;PL-2011-086075;2017-07-31;œredni;9;lotniczy standardowy;œrednie pude³ko;korporacja;K01237;meble;krzes³a;SAFCO Folding Chair Trolley;4009.6;448.84;0.03;NA;44.275;2766.624
20593;PL-2011-086075;2017-07-31;œredni;10;l¹dowy;kontener;korporacja;K01238;meble;krzes³a;Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms;5721.345;563.43;0.01;0.62;105;2760.765
20594;PL-2011-091030;2017-09-25;nieokreœlony;4;l¹dowy;wielkie pud³o;ma³a firma;K02833;meble;szafki;Sauder Forest Hills Library, Woodland Oak Finish;2130.835;493.43;0.03;0.77;126.315;-775.25
20595;PL-2011-091030;2017-09-25;nieokreœlony;15;lotniczy standardowy;ma³e pude³ko;ma³a firma;K02833;urz¹dzenia techniczne;telefony;Talkabout T8367;2830.135;230.965;0.08;0.56;31.465;722.232
20600;PL-2011-089942;2017-10-02;nieokreœlony;12;lotniczy standardowy;du¿e pude³ko;korporacja;K01777;meble;wyposa¿enie wnêtrza;Telescoping Adjustable Floor Lamp;880.635;69.965;0.03;0.6;39.095;-73.0674
20602;PL-2011-086883;2017-02-11;wysoki;2;l¹dowy;kontener;osoba fizyczna;K02489;urz¹dzenia techniczne;urz¹dzenia biurowe;Lexmark 4227 Plus Dot Matrix Printer;13253.94;7127.68;0.01;0.55;51.45;-5588.6103
20603;PL-2011-091041;2017-02-24;krytyczny;3;lotniczy ekspresowy;ma³e pude³ko;korporacja;K01649;artyku³y biurowe;przyrz¹dy;Belkin Premiere Surge Master II 8-outlet surge protector;507.92;170.03;0.03;0.56;13.965;350.4648
20604;PL-2011-088568;2017-02-25;niski;6;lotniczy standardowy;du¿e pude³ko;korporacja;K00851;meble;wyposa¿enie wnêtrza;"Dana Fluorescent Magnifying Lamp, White, 36""";1052.205;178.43;0.1;0.55;77.84;343.42
20612;PL-2011-087015;2017-09-15;wysoki;14;lotniczy standardowy;ma³e pude³ko;ma³a firma;K01123;artyku³y biurowe;segregatory;Angle-D Binders with Locking Rings, Label Holders;362.635;25.55;0.03;0.38;27.02;-444.682
20618;PL-2011-091049;2017-06-28;niski;15;lotniczy standardowy;œrednie pude³ko;biuro w domu;K02801;artyku³y biurowe;przyrz¹dy;Bionaire 99.97% HEPA Air Cleaner;995.19;61.32;0;0.5;28.595;184.674
20619;PL-2011-090786;2017-01-17;œredni;8;lotniczy standardowy;ma³e opakowanie;korporacja;K01719;urz¹dzenia techniczne;akcesoria komputerowe;Maxell DVD-RAM Discs;448.455;57.68;0.06;0.42;6.965;-506.072
20624;PL-2011-087535;2017-06-07;niski;7;lotniczy standardowy;ma³e pude³ko;ma³a firma;K03397;artyku³y biurowe;segregatory;Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind;32384.835;4448.465;0;0.35;69.965;22345.53615
20628;PL-2011-090114;2017-03-01;krytyczny;2;lotniczy standardowy;ma³e pude³ko;korporacja;K01279;artyku³y biurowe;segregatory;"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue";286.65;143.43;0.07;0.37;26.145;192.15525
2063;PL-2011-014756;2017-08-31;niski;4;lotniczy standardowy;ma³e opakowanie;korporacja;K03075;meble;wyposa¿enie wnêtrza;"Executive Impressions 13"" Clairmont Wall Clock";296.1;67.305;0.06;0.44;21.525;-88.83
20631;PL-2011-087651;2017-01-28;wysoki;1;lotniczy standardowy;ma³e pude³ko;korporacja;K00024;artyku³y biurowe;papier;Xerox 194;236.215;194.18;0.06;0.37;50.05;-99.0388
20632;PL-2011-087651;2017-01-28;wysoki;1;lotniczy standardowy;woreczek foliowy;korporacja;K00024;artyku³y biurowe;akcesoria piœmiennicze;Newell 323;7.875;5.88;0.02;0.59;5.495;-18.5752
20633;PL-2011-091053;2017-06-24;nieokreœlony;6;lotniczy standardowy;ma³e pude³ko;korporacja;K00721;meble;wyposa¿enie wnêtrza;Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry;234.15;37.24;0.04;0.57;18.06;84.336
20634;PL-2011-091053;2017-06-24;nieokreœlony;15;lotniczy ekspresowy;woreczek foliowy;korporacja;K00721;artyku³y biurowe;akcesoria piœmiennicze;Prang Drawing Pencil Set;150.955;9.73;0.03;0.45;4.69;24.402
20636;PL-2011-089211;2017-09-26;krytyczny;16;lotniczy standardowy;ma³e pude³ko;biuro w domu;K01767;urz¹dzenia techniczne;akcesoria komputerowe;Microsoft Natural Multimedia Keyboard;2864.715;178.43;0.01;0.73;22.75;18.68895
20637;PL-2011-090353;2017-07-27;krytyczny;6;lotniczy standardowy;ma³e pude³ko;korporacja;K00483;artyku³y biurowe;przyrz¹dy;Staples 6 Outlet Surge;256.13;41.895;0.03;0.58;17.43;-63.665
20639;PL-2011-089279;2017-10-28;wysoki;14;lotniczy standardowy;ma³e pude³ko;korporacja;K02254;artyku³y biurowe;papier;Xerox 1917;2166.36;171.185;0.1;0.38;20.895;548.6019
20640;PL-2011-089279;2017-10-28;wysoki;13;lotniczy standardowy;ma³e pude³ko;korporacja;K02254;artyku³y biurowe;papier;Xerox 1983;271.39;20.93;0.08;0.36;19.11;385.413
20641;PL-2011-091057;2017-10-04;niski;11;lotniczy standardowy;ma³e opakowanie;osoba fizyczna;K00321;urz¹dzenia techniczne;akcesoria komputerowe;80 Minute Slim Jewel Case CD-R , 10/Pack - Staples;314.16;29.155;0.04;0.52;6.965;34.7438
20645;PL-2011-090432;2017-09-30;œredni;21;lotniczy standardowy;ma³e pude³ko;korporacja;K00193;artyku³y biurowe;segregatory;Wilson Jones® Four-Pocket Poly Binders;491.05;22.89;0.07;0.36;18.445;-231.15575
20646;PL-2011-090432;2017-09-30;œredni;23;lotniczy standardowy;woreczek foliowy;korporacja;K00194;artyku³y biurowe;spinacze i zszywki;Acco® Hot Clips™ Clips to Go;250.425;11.515;0.09;0.4;4.725;54.81
2065;PL-2011-014785;2017-10-09;wysoki;36;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K02491;artyku³y biurowe;etykiety;Avery 493;597.625;17.185;0.08;0.36;1.75;111.132
20652;PL-2011-087005;2017-08-19;niski;9;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K01303;urz¹dzenia techniczne;telefony;3390;1879.15;230.965;0.01;0.57;18.585;876.26952
20654;PL-2011-091060;2017-09-18;œredni;13;lotniczy standardowy;ma³e pude³ko;korporacja;K02030;artyku³y biurowe;papier;Xerox 1908;2668.33;195.93;0.03;0.36;17.01;1841.1477
2066;PL-2011-014785;2017-10-09;wysoki;45;lotniczy standardowy;ma³e opakowanie;osoba fizyczna;K02491;artyku³y biurowe;akcesoria piœmiennicze;Boston Model 1800 Electric Pencil Sharpener, Gray;4687.97;98.525;0.02;0.55;21.595;410.228
20661;PL-2011-089257;2017-07-12;niski;13;lotniczy standardowy;ma³e pude³ko;ma³a firma;K00823;meble;wyposa¿enie wnêtrza;Eldon Expressions Mahogany Wood Desk Collection;280.805;21.84;0.04;0.6;18.27;15.33315
20663;PL-2011-089257;2017-07-12;niski;8;l¹dowy;wielkie pud³o;ma³a firma;K00824;meble;szafki;Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors;7157.15;913.43;0.09;0.59;146.685;-352.604
20664;PL-2011-090270;2017-01-24;wysoki;6;lotniczy standardowy;œrednie pude³ko;korporacja;K00830;artyku³y biurowe;przyrz¹dy;Holmes Odor Grabber;314.685;50.47;0.01;0.52;23.625;-48.391
20668;PL-2011-091062;2017-03-18;nieokreœlony;3;lotniczy standardowy;ma³e pude³ko;korporacja;K00485;artyku³y biurowe;etykiety;Avery 49;30.695;10.08;0.05;0.36;1.75;21.17955
20669;PL-2011-090641;2017-12-16;krytyczny;5;lotniczy standardowy;woreczek foliowy;korporacja;K01038;artyku³y biurowe;papier;"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4";137.76;26.74;0.1;0.36;20.405;-1411.1559
20679;PL-2011-089523;2017-04-20;wysoki;5;lotniczy standardowy;ma³e pude³ko;biuro w domu;K00151;artyku³y biurowe;koperty;Wausau Papers Astrobrights® Colored Envelopes;98.385;20.93;0.09;0.36;8.75;48.636
20685;PL-2011-089402;2017-08-24;nieokreœlony;1;l¹dowy;wielkie pud³o;biuro w domu;K00961;meble;sto³y;Bevis 36 x 72 Conference Tables;420.42;435.715;0.05;0.63;181.79;-154.5726
20687;PL-2011-090322;2017-05-23;nieokreœlony;1;lotniczy standardowy;woreczek foliowy;biuro w domu;K02450;artyku³y biurowe;akcesoria piœmiennicze;Newell 31;14.735;14.455;0.08;0.57;4.095;-19.39
20688;PL-2011-086520;2017-07-12;wysoki;10;lotniczy standardowy;ma³e pude³ko;korporacja;K00120;artyku³y biurowe;etykiety;Avery 51;209.475;22.05;0.05;0.39;1.75;144.53775
20689;PL-2011-086520;2017-07-12;wysoki;10;lotniczy ekspresowy;ma³e pude³ko;korporacja;K00120;urz¹dzenia techniczne;telefony;6185;5980.555;720.965;0.09;0.58;10.5;4126.58295
20693;PL-2011-089319;2017-02-02;krytyczny;8;lotniczy standardowy;du¿e pude³ko;korporacja;K00397;meble;sto³y;Laminate Occasional Tables;4257.12;539.455;0.1;0.68;241.5;-1303.700899
20697;PL-2011-088075;2017-10-20;œredni;20;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K00056;artyku³y biurowe;segregatory;Durable Pressboard Binders;257.425;13.3;0.06;0.38;5.215;68.6987
20698;PL-2011-088075;2017-10-20;œredni;17;lotniczy standardowy;woreczek foliowy;osoba fizyczna;K00056;artyku³y biurowe;akcesoria piœmiennicze;Newell 310;103.495;6.16;0.06;0.56;2.45;-5.7834
20712;PL-2011-086003;2017-04-16;krytyczny;2;l¹dowy;kontener;korporacja;K02139;urz¹dzenia techniczne;urz¹dzenia biurowe;Epson DFX-8500 Dot Matrix Printer;16958.445;8925.49;0.05;0.57;103.95;-13898.7198
20731;PL-2011-091110;2017-09-29;niski;2;lotniczy standardowy;ma³e pude³ko;biuro w domu;K02430;urz¹dzenia techniczne;telefony;7160;862.54;493.465;0.03;0.59;14.7;-1605.604
20760;PL-2011-091131;2017-11-24;krytyczny;14;l¹dowy;wielkie pud³o;korporacja;K00357;meble;sto³y;Bevis 36 x 72 Conference Tables;6002.255;435.715;0.07;0.63;181.79;262.472
20764;PL-2011-085940;2017-04-10;nieokreœlony;8;lotniczy standardowy;œrednie pude³ko;osoba fizyczna;K01185;artyku³y biurowe;przyrz¹dy;Harmony HEPA Quiet Air Purifiers;307.3;40.95;0.08;0.5;24.36;99.981
20776;PL-2011-089503;2017-01-10;niski;12;l¹dowy;kontener;korporacja;K02346;urz¹dzenia techniczne;urz¹dzenia biurowe;Panasonic KX-P3200 Dot Matrix Printer;12974.675;1041.74;0.03;0.57;51.45;-171.402
20789;PL-2011-089344;2017-08-31;nieokreœlony;14;lotniczy standardowy;ma³e opakowanie;korporacja;K00719;urz¹dzenia techniczne;akcesoria komputerowe;Hewlett-Packard 4.7GB DVD+R Discs;427.875;29.75;0;0.49;6.965;251.0746
20790;PL-2011-089344;2017-08-31;nieokreœlony;2;lotniczy standardowy;ma³e pude³ko;korporacja;K00719;artyku³y biurowe;teczki;Fellowes Stor/Drawer® Steel Plus™ Storage Drawers;721.315;334.005;0.03;0.79;69.965;-277.6228
20795;PL-2011-086432;2017-06-30;krytyczny;11;l¹dowy;kontener;korporacja;K03119;meble;sto³y;SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black;13202.665;1223.075;0.08;NA;210;1795.794
20798;PL-2011-088267;2017-03-04;niski;2;lotniczy standardowy;ma³e pude³ko;korporacja;K02358;urz¹dzenia techniczne;telefony;TimeportP7382;1136.17;720.965;0.1;0.56;31.465;514.5
20804;PL-2011-089686;2017-10-30;niski;21;lotniczy standardowy;woreczek foliowy;biuro w domu;K01347;artyku³y biurowe;spinacze i zszywki;Staples Metal Binder Clips;181.51;9.17;0.1;0.39;2.8;-330.71815
20807;PL-2011-086409;2017-05-20;œredni;9;lotniczy ekspresowy;ma³e pude³ko;ma³a firma;K01108;artyku³y biurowe;segregatory;GBC Wire Binding Strips;946.925;111.09;0.09;0.37;44.17;234.87625
20808;PL-2011-086409;2017-05-20;œredni;13;lotniczy standardowy;woreczek foliowy;ma³a firma;K01108;artyku³y biurowe;papier;"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""";278.67;22.225;0.04;0.39;3.57;192.2823
20809;PL-2011-086409;2017-05-20;œredni;8;lotniczy ekspresowy;ma³e pude³ko;ma³a firma;K01108;urz¹dzenia techniczne;telefony;Talkabout T8367;1679.265;230.965;0.02;0.56;31.465;588.8295
20810;PL-2011-091167;2017-12-26;nieokreœlony;12;lotniczy standardowy;ma³e opakowanie;biuro w domu;K02587;meble;wyposa¿enie wnêtrza;"Executive Impressions 14"" Two-Color Numerals Wall Clock";1014.58;79.52;0.02;0.44;31.465;700.0602
20811;PL-2011-091174;2017-11-14;œredni;7;lotniczy standardowy;ma³e pude³ko;ma³a firma;K00539;artyku³y biurowe;segregatory;GBC Recycled Regency Composition Covers;1450.715;209.23;0.05;0.39;36.015;558.35395
20812;PL-2011-091174;2017-11-14;œredni;28;lotniczy standardowy;ma³e opakowanie;ma³a firma;K00540;urz¹dzenia techniczne;telefony;Accessory29;1643.915;73.465;0.08;0.83;4.375;53.7999
20816;PL-2011-091180;2017-06-28;krytyczny;17;l¹dowy;wielkie pud³o;biuro w domu;K02987;meble;szafki;Bush Westfield Collection Bookcases, Fully Assembled;5951.33;353.43;0.09;0.62;125.44;-362.684
20817;PL-2011-091180;2017-06-28;krytyczny;6;lotniczy standardowy;ma³e pude³ko;biuro w domu;K02987;artyku³y biurowe;papier;Xerox 196;125.86;20.23;0.1;0.36;27.86;-202.384
20824;PL-2011-088556;2017-08-11;wysoki;14;l¹dowy;wielkie pud³o;korporacja;K02072;meble;szafki;Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors;11819.71;913.43;0.09;0.59;146.685;4575.4422
20825;PL-2011-088556;2017-08-11;wysoki;11;lotniczy standardowy;ma³e opakowanie;korporacja;K02072;meble;wyposa¿enie wnêtrza;Ultra Door Pull Handle;433.755;36.82;0.01;0.52;27.79;-55.3644
20826;PL-2011-088556;2017-08-11;wysoki;14;lotniczy ekspresowy;ma³e pude³ko;korporacja;K02072;artyku³y biurowe;papier;Xerox 1920;328.86;20.93;0.02;0.4;26.25;-195.4134
20827;PL-2011-088157;2017-08-31;nieokreœlony;16;lotniczy ekspresowy;ma³e pude³ko;biuro w domu;K02908;urz¹dzenia techniczne;akcesoria komputerowe;Fellowes EZ Multi-Media Keyboard;2033.78;122.43;0.05;0.76;26.355;-114.3324
20828;PL-2011-088157;2017-08-31;nieokreœlony;8;lotniczy standardowy;woreczek foliowy;biuro w domu;K02908;artyku³y biurowe;no¿yczki i linijki;Serrated Blade or Curved Handle Hand Letter Openers;96.355;10.99;0;0.84;6.72;-45.9732
20829;PL-2011-089595;2017-01-26;wysoki;1;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K01361;artyku³y biurowe;etykiety;Avery 498;10.78;10.115;0.01;0.38;1.75;4.2826
20830;PL-2011-089595;2017-01-26;wysoki;8;lotniczy standardowy;ma³e opakowanie;osoba fizyczna;K01360;meble;wyposa¿enie wnêtrza;Nu-Dell Leatherette Frames;417.515;50.19;0.03;0.49;17.5;288.08535
20840;PL-2011-087146;2017-01-29;œredni;10;lotniczy standardowy;ma³e pude³ko;korporacja;K02062;artyku³y biurowe;segregatory;GBC DocuBind 200 Manual Binding Machine;14872.795;1473.43;0.02;0.35;69.965;-569.429
20841;PL-2011-087146;2017-01-29;œredni;1;l¹dowy;wielkie pud³o;korporacja;K02061;meble;szafki;Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors;912.31;843.43;0.02;0.56;210.7;-954.4962
20844;PL-2011-090899;2017-01-29;krytyczny;4;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K01875;urz¹dzenia techniczne;telefony;T60;1122.625;335.965;0.09;0.56;17.15;120.057
20847;PL-2011-088522;2017-07-07;wysoki;4;lotniczy ekspresowy;woreczek foliowy;korporacja;K00003;artyku³y biurowe;akcesoria piœmiennicze;SANFORD Liquid Accent™ Tank-Style Highlighters;45.535;9.94;0.01;0.54;3.255;15.96
